id_filial,descricao,empresa,desc_empresa,id_produto,id_epi,descricao_produto,id_tamanho,qtde_entrada,saldoestoque,dataentrada
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-11.000000,2024-05-10 10:13:43.040
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-12.000000,2024-05-10 10:18:46.743
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,1.000000,5.000000,2024-05-15 07:44:29.947
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,243806,34,SAPATO STICK SHOE BRANCO TAM 35,15,1.000000,1.000000,2024-05-09 07:33:36.477
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-10.000000,2024-05-10 09:50:18.917
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,-9.000000,2024-05-10 09:43:43.880
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,2.000000,12.000000,2024-05-19 18:24:33.247
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,95170,74,LUVA NITRILICA VERDE TAM M,3,52.000000,58.000000,2024-05-20 15:18:21.063
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,1.000000,-2.000000,2024-05-23 09:56:10.930
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-5.000000,2024-05-29 08:25:23.907
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52784,19,BOTA COM BICO DE ACO TAM 44,24,1.000000,4.000000,2024-05-24 11:00:44.080
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-3.000000,2024-05-24 11:23:47.477
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-2.000000,2024-05-24 11:00:44.690
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,3.000000,2024-05-24 11:31:58.310
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,0.000000,2024-05-24 10:52:54.623
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52784,19,BOTA COM BICO DE ACO TAM 44,24,1.000000,3.000000,2024-05-24 11:31:44.250
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,1.000000,-2.000000,2024-05-22 16:08:50.877
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-1.000000,2024-06-04 13:55:20.590
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,4.000000,5.000000,2024-06-04 10:04:59.563
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,100.000000,0.000000,2024-06-04 10:38:19.497
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243809,34,SAPATO STICK SHOE BRANCO TAM 38,18,1.000000,2.000000,2024-06-04 10:04:59.627
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,-1.000000,2024-06-04 11:23:27.537
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,0.000000,2024-06-04 12:27:59.187
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,1.000000,2.000000,2024-05-24 11:06:16.230
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,45.000000,100.000000,2024-05-31 14:56:35.037
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52781,19,BOTA COM BICO DE ACO TAM 42,22,1.000000,2.000000,2024-05-24 11:00:44.690
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52781,19,BOTA COM BICO DE ACO TAM 42,22,1.000000,1.000000,2024-05-24 11:23:47.477
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,40.000000,50.000000,2024-06-04 14:42:42.903
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,10.000000,10.000000,2024-06-04 10:41:02.637
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,89951,25,JAPONA FRIGORIFICA AZUL TAM P,2,3.000000,0.000000,2024-05-31 14:29:55.610
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,261810,23,BOTA COM BICO DE PLASTICO TAM 46,26,1.000000,1.000000,2024-05-21 16:50:50.220
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,21.000000,2024-05-21 15:03:08.050
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,5.000000,5.000000,2024-05-23 10:17:07.287
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,18.000000,2024-05-28 15:06:34.777
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,4.000000,0.000000,2024-05-30 18:23:21.950
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,9.000000,0.000000,2024-05-30 18:15:39.570
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,6.000000,0.000000,2024-05-30 18:46:20.063
525,MATEUS SUPERMERCADOS S.A. MIX MATEUS CAXANGA,2,MATEUS SUPERMERCADOS,53536,19,BOTA COM BICO DE ACO TAM 45,25,1.000000,1.000000,2024-05-21 16:50:49.437
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,5.000000,5.000000,2024-05-23 10:17:07.287
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52704,72,LUVA P/FRIO TAM G,4,17.000000,0.000000,2024-05-30 18:23:21.793
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,2.000000,0.000000,2024-05-30 18:23:21.870
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,232927,24,BOTA WORK BOOT MARRON TAM 44,24,2.000000,0.000000,2024-05-30 18:23:22.043
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,8.000000,2024-05-22 11:35:56.657
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,14.000000,0.000000,2024-05-30 18:23:21.573
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,1.000000,0.000000,2024-05-30 18:21:11.367
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89951,25,JAPONA FRIGORIFICA AZUL TAM P,2,1.000000,0.000000,2024-05-30 18:23:22.213
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,89961,21,BOTA PVC CANO MEDIO BRANCA TAM 40,20,1.000000,0.000000,2024-05-30 18:36:37.687
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,283347,90,SAPATO STICK SHOE PRETO TAM 39,19,1.000000,0.000000,2024-05-30 18:15:39.460
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,95171,74,LUVA NITRILICA VERDE TAM G,4,1.000000,0.000000,2024-05-30 19:28:53.423
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52783,19,BOTA COM BICO DE ACO TAM 43,23,3.000000,0.000000,2024-05-30 18:15:39.273
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,3.000000,0.000000,2024-05-30 18:23:22.107
7,MATEUS SUPERMERCADOS S.A. HIPER COHAMA,2,MATEUS SUPERMERCADOS,89961,21,BOTA PVC CANO MEDIO BRANCA TAM 40,20,1.000000,0.000000,2024-05-30 18:06:41.383
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,149405,24,BOTA WORK BOOT MARRON TAM 40,20,1.000000,0.000000,2024-05-30 19:14:15.987
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,5.000000,0.000000,2024-05-30 19:28:53.360
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,95169,74,LUVA NITRILICA VERDE TAM P,2,20.000000,0.000000,2024-05-30 18:15:39.257
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52334,23,BOTA COM BICO DE PLASTICO TAM 41,21,2.000000,0.000000,2024-05-30 19:14:15.970
61,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. C PANIFICACAO CONGELADA,1,INDUSTRIA DE MASSAS E PAES,52735,28,AVENTAL TERMICO,11,8.000000,0.000000,2024-05-31 12:06:42.853
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,4.000000,0.000000,2024-05-30 18:23:22.010
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,12.000000,0.000000,2024-05-30 18:15:39.163
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,50.000000,55.000000,2024-05-29 15:43:27.427
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,3.000000,3.000000,2024-06-01 12:17:26.150
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,4.000000,2024-06-01 10:20:29.090
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,243808,34,SAPATO STICK SHOE BRANCO TAM 37,17,1.000000,1.000000,2024-06-01 10:20:30.650
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,50.000000,55.000000,2024-05-29 15:43:27.427
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243814,34,SAPATO STICK SHOE BRANCO TAM 43,23,1.000000,2.000000,2024-06-01 12:17:26.307
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243809,34,SAPATO STICK SHOE BRANCO TAM 38,18,1.000000,1.000000,2024-06-01 12:17:26.260
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,1.000000,2024-06-01 10:20:29.150
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,1.000000,-3.000000,2024-05-22 14:36:38.150
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,2.000000,4.000000,2024-06-01 14:53:14.653
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,7.000000,7.000000,2024-06-01 10:20:01.127
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,89969,21,BOTA PVC CANO MEDIO BRANCA TAM 44,24,1.000000,1.000000,2024-06-01 10:20:30.557
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502349,89,BOTA WORK BOOT PRETA TAM 35,15,1.000000,1.000000,2024-06-01 10:20:01.297
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,1.000000,1.000000,2024-06-01 12:17:26.137
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,1.000000,2024-06-01 10:19:59.533
155,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. BENEVIDES,1,INDUSTRIA DE MASSAS E PAES,95171,74,LUVA NITRILICA VERDE TAM G,4,1.000000,32.000000,2024-05-26 14:55:06.793
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,1.000000,-4.000000,2024-05-27 08:09:34.233
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,1.000000,-1.000000,2024-05-23 08:09:36.737
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149386,24,BOTA WORK BOOT MARRON TAM 37,17,1.000000,1.000000,2024-05-23 08:09:36.737
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,142013,21,BOTA PVC CANO MEDIO BRANCA TAM 35,15,1.000000,4.000000,2024-05-13 20:33:50.007
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52704,72,LUVA P/FRIO TAM G,4,1.000000,-17.000000,2024-05-15 08:14:02.307
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,4.000000,2024-05-15 18:06:18.693
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,2.000000,2024-05-16 15:26:10.697
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-1.000000,2024-05-24 11:00:44.173
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52112,23,BOTA COM BICO DE PLASTICO TAM 37,17,1.000000,-1.000000,2024-05-13 10:34:54.377
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-17.000000,2024-05-13 20:33:50.007
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-13.000000,2024-05-16 08:11:32.400
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502373,89,BOTA WORK BOOT PRETA TAM 39,19,1.000000,1.000000,2024-05-18 11:26:00.837
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502373,89,BOTA WORK BOOT PRETA TAM 39,19,1.000000,0.000000,2024-05-18 11:42:59.737
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,243813,34,SAPATO STICK SHOE BRANCO TAM 42,22,2.000000,8.000000,2024-05-19 18:24:33.247
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,11.000000,10.000000,2024-05-20 15:18:21.063
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,5.000000,0.000000,2024-05-30 19:09:06.020
7,MATEUS SUPERMERCADOS S.A. HIPER COHAMA,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,39.000000,0.000000,2024-05-30 18:06:41.087
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89961,21,BOTA PVC CANO MEDIO BRANCA TAM 40,20,2.000000,0.000000,2024-05-30 18:23:22.357
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,32.000000,0.000000,2024-05-30 18:23:21.653
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,17.000000,0.000000,2024-05-30 18:21:11.413
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,240534,26,CALCA FRIGORIFICA AZUL TAM P,2,6.000000,0.000000,2024-05-30 18:21:11.333
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,15.000000,0.000000,2024-05-30 18:21:11.397
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149446,22,BOTA HIDROFUGADA BRANCA TAM 36,16,1.000000,0.000000,2024-05-30 18:46:20.110
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,283346,90,SAPATO STICK SHOE PRETO TAM 38,18,1.000000,0.000000,2024-05-30 19:14:16.003
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,1.000000,0.000000,2024-05-30 18:23:22.747
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52735,28,AVENTAL TERMICO,11,1.000000,0.000000,2024-05-30 18:23:21.887
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52381,23,BOTA COM BICO DE PLASTICO TAM 44,24,1.000000,0.000000,2024-05-30 18:46:20.127
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52003,23,BOTA COM BICO DE PLASTICO TAM 35,15,1.000000,0.000000,2024-05-30 19:14:16.017
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,3.000000,0.000000,2024-05-30 18:15:39.197
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,52783,19,BOTA COM BICO DE ACO TAM 43,23,1.000000,0.000000,2024-05-30 18:36:37.657
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52776,19,BOTA COM BICO DE ACO TAM 38,18,3.000000,0.000000,2024-05-30 18:15:39.197
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,50.000000,55.000000,2024-05-29 15:43:27.427
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,1.000000,-3.000000,2024-05-22 11:09:22.500
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,1.000000,0.000000,2024-05-30 18:21:11.430
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,520435,76,BOTA COM BICO DE COMPOSITE TAM 42,22,1.000000,0.000000,2024-05-30 19:28:53.360
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52782,19,BOTA COM BICO DE ACO TAM 41,21,6.000000,0.000000,2024-05-30 18:15:39.180
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,5.000000,2024-06-01 10:20:30.447
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,174348,25,JAPONA FRIGORIFICA AZUL TAM G,4,1.000000,2.000000,2024-06-01 10:20:30.637
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,1.000000,2024-06-01 10:19:59.470
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,283344,90,SAPATO STICK SHOE PRETO TAM 36,16,1.000000,1.000000,2024-06-01 12:17:26.387
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,2.000000,9.000000,2024-06-01 14:53:14.637
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52735,28,AVENTAL TERMICO,11,1.000000,1.000000,2024-06-01 14:53:12.980
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,2.000000,2.000000,2024-06-01 14:53:12.810
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,1.000000,2024-05-24 08:58:31.390
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,149439,7,LUVA TERMICA P\FORNEIRO,11,1.000000,2.000000,2024-05-24 09:03:11.977
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,15.000000,15.000000,2024-05-06 19:13:59.380
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,10.000000,25.000000,2024-05-08 11:41:32.283
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,51479,26,CALCA FRIGORIFICA AZUL TAM G,4,1.000000,1.000000,2024-05-08 11:41:31.983
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,51479,26,CALCA FRIGORIFICA AZUL TAM G,4,1.000000,2.000000,2024-05-08 11:41:33.140
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-9.000000,2024-05-10 09:51:51.260
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,3.000000,2024-05-15 15:52:06.593
155,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. BENEVIDES,1,INDUSTRIA DE MASSAS E PAES,95171,74,LUVA NITRILICA VERDE TAM G,4,18.000000,33.000000,2024-05-19 12:57:51.130
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,24.000000,2024-05-20 17:47:21.373
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,23.000000,2024-05-20 17:48:52.113
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,17.000000,2024-05-29 09:57:31.483
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,19.000000,2024-05-24 10:30:29.487
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52101,23,BOTA COM BICO DE PLASTICO TAM 36,16,45.000000,100.000000,2024-05-31 14:56:35.037
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,20.000000,2024-05-23 18:07:02.093
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-1.000000,2024-05-10 14:59:59.937
